surface_form_lemma_link_id	surface_form_id	lemma_id	lemma_subtlex_pos_id
44998	43616	90	111
44999	43617	551	599
45012	43630	372	414
45020	43638	1993	2064
45021	43639	3602	3690
45025	43642	407	450
45026	43643	452	496
45030	43647	876	931
45048	43664	1597	1664
45050	43666	794	849
45052	43668	947	1004
45061	43677	171	201
45063	43679	1833	1903
45066	43682	2506	2587
45078	43694	488	533
45080	43696	797	852
45081	43697	1998	2069
45082	43698	733	787
45083	43699	4771	4863
45086	43702	1412	1476
45096	43712	2045	2119
45098	43714	885	940
45112	43728	4686	4778
45117	43733	1213	1273
45119	43735	379	421
45124	43740	1267	1328
45141	43756	1002	1059
45148	43763	1910	1981
45169	43784	2222	2299
45174	43788	392	435
45177	43791	212	245
45200	43813	2927	3009
45212	43825	672	724
45215	43828	240	274
45217	43830	2077	2152
45218	43831	2170	2246
45225	43837	266	302
45234	43846	85	106
45235	43847	40	56
45243	43854	991	1048
45245	43856	547	595
45260	43871	96	118
45265	43875	1518	1584
45267	43876	1518	1584
45269	43878	1515	1581
45271	43880	388	431
45285	43894	1543	1610
45286	43895	156	184
45289	43898	3802	3892
45300	43909	582	634
45302	43910	1836	1906
45309	43917	504	549
45312	43920	480	525
45321	43929	317	357
45330	43937	811	866
45336	43943	1256	1317
45337	43944	970	1027
45339	43946	1373	1436
45340	43947	1018	1075
45341	43948	1018	1075
45352	43959	576	628
45361	43968	799	854
45363	43970	335	376
45367	43974	190	222
45371	43977	1074	1131
45374	43980	923	979
45383	43989	1441	1507
45391	43997	2564	2645
45409	44015	1076	1133
45426	44032	407	450
45437	44043	1187	1247
45438	44044	1791	1860
45447	44053	89	110
45448	44054	31	46
45450	44056	348	389
45451	44057	1944	2015
45453	44059	1185	1245
45454	44060	1597	1664
45457	44063	2586	2667
45459	44065	795	850
45460	44066	2081	2156
45461	44067	2081	2156
45471	44077	3069	3152
45478	44084	358	399
45489	44095	1335	1397
45492	44098	4327	4418
45493	44099	867	922
45499	44105	2385	2463
45500	44106	2319	2396
45505	44110	797	852
45506	44111	612	664
45507	44112	694	747
45513	44117	1933	2004
45517	44121	1615	1682
45520	44124	164	193
45525	44128	1258	1319
45532	44135	1173	1233
45540	44143	2145	2220
45554	44157	992	1049
45561	44164	1213	1273
45578	44181	527	574
45588	44191	109	132
45598	44201	2348	2425
45605	44208	487	532
45619	44222	1348	1411
45628	44231	3441	3528
45632	44235	1934	2005
45634	44237	758	813
45648	44251	2548	2629
45652	44255	967	1024
45679	44282	1228	1288
45691	44294	2170	2246
45699	44302	810	865
45701	44304	404	447
45702	44305	3546	3634
45712	44315	346	387
45714	44317	342	383
45715	44318	1590	1657
45716	44319	316	356
45717	44320	466	510
45718	44321	547	595
45721	44324	3164	3248
45722	44325	334	375
45728	44330	793	848
45729	44331	3109	3192
45732	44334	556	605
45735	44337	612	664
45740	44342	73	93
45742	44344	1518	1584
45749	44351	1184	1244
45780	44382	645	697
45781	44382	4643	4735
45786	44387	1054	1111
45792	44393	494	539
45795	44396	957	1014
45796	44397	577	629
45797	44398	4178	4269
45799	44400	287	325
45800	44401	1036	1093
45804	44405	1373	1436
45806	44407	2913	2995
45823	44424	3410	3497
45825	44426	542	590
45863	44462	2998	3080
45876	44475	491	536
45887	44485	1009	1066
45890	44488	2856	2938
45893	44491	1025	1082
45894	44492	1102	1160
45895	44493	1153	1212
45898	44496	407	450
45900	44498	1274	1336
45903	44500	1274	1336
45904	44501	2242	2319
45907	44504	924	980
45910	44507	1317	1379
45918	44515	556	605
45925	44522	89	110
45933	44530	3056	3139
45937	44534	434	478
45939	44536	1924	1995
45942	44539	795	850
45945	44542	53	71
45954	44551	2506	2587
45965	44562	896	951
45973	44570	587	639
45975	44572	227	260
45976	44573	2014	2087
45982	44579	1715	1782
45983	44580	2102	2177
45995	44592	983	1040
46005	44602	1127	1185
46006	44603	2029	2103
46018	44615	8319	8425
46030	44627	1087	1145
46039	44636	445	489
46040	44637	1294	1356
46042	44639	1002	1059
46048	44645	997	1054
46052	44649	226	259
46075	44672	548	596
46076	44673	758	813
46077	44674	2757	2839
46085	44682	276	312
46086	44682	2258	2335
46094	44690	1705	1772
46100	44696	1661	1728
46105	44701	1369	1432
46130	44726	2367	2445
46137	44733	85	106
46144	44740	1009	1066
46150	44746	591	643
46153	44749	334	375
46159	44755	689	742
46162	44758	1724	1791
46168	44764	612	664
46169	44765	738	792
46170	44766	807	862
46178	44774	1603	1670
46179	44775	2504	2585
46182	44778	1330	1392
46183	44779	1184	1244
46188	44784	1095	1153
46194	44790	1748	1815
46195	44791	1990	2061
46201	44797	1340	1402
46207	44803	1836	1906
46219	44815	2018	2092
46221	44817	439	483
46224	44820	2381	2459
46226	44821	2381	2459
46229	44824	2851	2933
46230	44825	3915	4006
46236	44831	144	172
46251	44846	2006	2078
46265	44859	190	222
46275	44868	923	979
46276	44869	2290	2367
46285	44878	759	814
46290	44883	1171	1231
46293	44886	222	255
46295	44888	686	739
46296	44889	2564	2645
46297	44890	360	402
46317	44910	1027	1084
46321	44914	930	986
46322	44915	1580	1647
46346	44939	283	321
46350	44943	372	414
46358	44951	407	450
46359	44952	407	450
46363	44955	924	980
46370	44962	324	365
46385	44977	1135	1193
46387	44979	326	367
46389	44981	3835	3925
46404	44995	704	757
46415	45006	766	821
46418	45009	1335	1397
46422	45013	2914	2996
46430	45021	694	747
46431	45022	694	747
46434	45025	1372	1435
46436	45027	742	796
46438	45029	1615	1682
46443	45034	2349	2426
46458	45049	812	867
46481	45072	1032	1089
46485	45076	28	41
46487	45078	1087	1145
46496	45087	938	994
46497	45088	938	994
46498	45089	3634	3722
46501	45092	424	467
46503	45094	109	132
46507	45098	1002	1059
46512	45103	1188	1248
46515	45106	1574	1641
46517	45108	615	667
46519	45110	1469	1535
46523	45114	1221	1281
46526	45117	2190	2267
46528	45119	2704	2786
46554	45145	276	312
46555	45146	343	384
46563	45154	234	268
46564	45155	2079	2154
46571	45162	689	742
46574	45165	735	789
46578	45169	1921	1992
46583	45174	1609	1676
46591	45182	240	274
46596	45187	1678	1745
46599	45190	235	269
46603	45194	2367	2445
46616	45207	299	337
46621	45212	992	1049
46622	45213	1045	1102
46632	45223	2091	2166
46634	45225	2863	2945
46640	45231	73	93
46642	45233	1121	1179
46643	45234	1518	1584
46647	45237	793	848
46650	45240	4375	4466
46651	45241	1330	1392
46653	45243	543	591
46654	45244	543	591
46658	45248	1909	1980
46661	45251	537	584
46665	45254	4203	4294
46669	45258	3509	3597
46679	45268	582	634
46681	45270	1836	1906
46683	45272	286	324
46693	45282	776	831
46699	45288	1827	1897
46701	45290	4255	4346
46702	45291	315	355
46711	45300	1039	1096
46712	45301	3510	3598
46713	45302	1373	1436
46715	45304	1539	1605
46716	45305	2686	2768
46733	45322	611	663
46750	45339	306	345
46752	45341	923	979
46761	45350	1751	1818
46763	45352	1655	1722
46764	45353	2564	2645
46766	45355	856	911
46768	45357	1797	1866
46773	45362	2693	2775
46777	45366	90	111
46780	45368	2308	2385
46781	45369	2308	2385
46796	45384	283	321
46798	45386	510	555
46799	45387	806	861
46801	45389	4360	4451
46804	45392	1102	1160
46805	45393	1102	1160
46810	45398	407	450
46818	45406	1357	1420
46820	45407	586	638
46822	45409	788	843
46825	45412	791	846
46841	45428	348	389
46842	45429	1270	1331
46843	45430	2075	2149
46847	45434	1185	1245
46854	45441	1571	1638
46861	45448	1144	1202
46867	45454	1833	1903
46870	45457	2506	2587
46872	45459	1957	2028
46873	45460	1957	2028
46881	45468	1335	1397
46882	45469	1109	1167
46883	45470	1109	1167
46887	45474	1521	1587
46888	45475	414	457
46891	45478	2385	2463
46895	45482	1998	2069
46898	45485	612	664
46899	45486	552	600
46902	45489	1279	1341
46903	45490	1262	1323
46907	45494	668	720
46908	45495	1488	1554
46913	45500	164	193
46919	45506	1548	1615
46933	45520	1127	1185
46942	45529	1297	1359
46944	45531	2329	2406
46950	45537	103	126
46963	45549	1087	1145
46966	45552	1177	1237
46968	45554	50	68
46982	45567	1784	1852
46984	45569	4060	4151
46985	45570	2384	2462
46990	45575	1300	1362
46991	45576	945	1002
46992	45577	740	794
46993	45578	698	751
47006	45591	1178	1238
47010	45595	245	280
47015	45599	2757	2839
47023	45607	106	129
47031	45614	1380	1443
47036	45619	1160	1219
47041	45624	1369	1432
47051	45634	1425	1490
47053	45636	3221	3305
47055	45638	499	544
47065	45647	2610	2691
47071	45653	1446	1512
47072	45654	615	667
47073	45655	758	813
47074	45656	735	789
47089	45671	738	792
47091	45673	1817	1886
47092	45673	130	157
47098	45679	1079	1136
47099	45680	1215	1275
47129	45710	342	383
47140	45721	1054	1111
47142	45723	413	456
47147	45728	2916	2998
47152	45733	236	270
47153	45734	948	1005
47154	45735	948	1005
47159	45740	830	885
47180	45761	1459	1525
47182	45763	2442	2523
47190	45771	214	247
47198	45779	2365	2442
47199	45780	2290	2367
47206	45787	306	345
47213	45794	246	281
47219	45800	222	255
47229	45810	2564	2645
47247	45828	455	499
47248	45829	930	986
47249	45830	912	968
47250	45831	666	718
47252	45833	1076	1133
47256	45837	161	190
47261	45842	140	168
47267	45848	1890	1961
47285	45866	501	546
47295	45876	1317	1379
47299	45880	1343	1405
47303	45884	556	605
47310	45891	1900	1971
47313	45894	1944	2015
47315	45896	1924	1995
47316	45897	1924	1995
47318	45899	326	367
47325	45906	943	1000
47330	45911	2942	3024
47331	45911	3308	3393
47333	45912	520	565
47338	45917	1663	1730
47340	45919	704	757
47341	45920	1957	2028
47343	45922	124	151
47347	45926	814	869
47351	45930	1335	1397
47352	45931	1335	1397
47353	45932	3149	3233
47354	45933	2914	2996
47357	45936	604	656
47361	45939	2319	2396
47362	45940	2956	3038
47365	45943	1372	1435
47370	45948	887	942
47372	45950	742	796
47374	45952	3873	3964
47381	45959	624	676
47385	45963	4676	4768
47390	45968	1173	1233
47400	45978	1635	1702
47401	45979	1635	1702
47421	45999	592	644
47424	46002	1177	1237
47425	46003	3602	3690
47426	46003	4926	5020
47428	46005	1248	1308
47431	46008	598	650
47434	46011	2348	2425
47438	46015	1574	1641
47444	46021	1300	1362
47469	46046	2222	2299
47487	46063	3485	3573
47490	46066	288	326
47497	46072	1828	1898
47515	46089	1369	1432
47517	46091	595	647
47519	46093	689	742
47544	46118	1824	1894
47547	46121	266	302
47550	46124	1129	1187
47551	46125	23	34
47557	46131	615	667
47558	46132	608	660
47559	46133	1176	1236
47560	46134	765	820
47561	46135	1258	1319
47562	46136	2995	3077
47575	46149	1577	1644
47577	46151	807	862
47585	46159	892	947
47586	46160	1346	1408
47591	46165	1330	1392
47606	46180	582	634
47607	46181	152	180
47617	46191	1389	1452
47622	46196	905	961
47623	46197	905	961
47624	46198	2971	3053
47626	46200	439	483
47632	46206	1105	1163
47635	46209	494	539
47639	46213	315	355
47645	46219	957	1014
47646	46220	347	388
47648	46222	577	629
47651	46225	3100	3183
47653	46227	651	703
47656	46230	1468	1534
47661	46235	2409	2487
47673	46247	1209	1269
47687	46261	1303	1365
47703	46277	1301	1363
47708	46281	754	808
47720	46293	455	499
47722	46295	108	131
47726	46299	90	111
47731	46304	106	129
47740	46313	1795	1864
47747	46320	1116	1174
47749	46322	501	546
47753	46326	987	1044
47762	46335	1261	1322
47764	46337	1044	1101
47768	46341	1343	1405
47774	46346	869	924
47775	46347	826	881
47776	46348	89	110
47777	46349	1270	1332
47779	46351	1185	1245
47784	46356	1894	1965
47787	46359	795	850
47788	46360	2081	2156
47790	46362	3835	3925
47798	46370	171	201
47799	46371	1610	1677
47805	46376	2942	3024
47811	46382	5354	5449
47818	46389	3145	3229
47820	46391	3080	3163
47824	46395	1109	1167
47828	46399	2038	2112
47830	46401	2319	2396
47836	46407	4316	4407
47837	46408	797	852
47840	46411	1169	1229
47841	46412	1372	1435
47844	46415	3359	3446
47845	46416	1262	1323
47846	46417	1893	1964
47847	46418	768	823
47853	46424	617	669
47854	46425	130	157
47855	46426	164	193
47860	46431	3560	3648
47866	46437	1319	1381
47878	46449	835	890
47879	46450	835	890
47880	46451	835	890
47885	46456	1199	1259
47895	46466	1446	1512
47909	46480	2233	2310
47915	46486	802	857
47916	46487	1574	1641
47938	46509	1046	1103
47939	46510	3441	3528
47955	46526	4271	4362
47956	46526	7099	7198
47958	46528	1047	1104
47961	46531	560	610
47967	46537	897	952
47974	46544	558	608
47978	46548	1369	1432
47992	46562	2590	2671
47997	46567	708	761
47999	46569	2487	2568
48003	46573	561	611
48004	46574	354	395
48010	46579	2170	2246
48015	46584	660	712
48016	46585	126	153
48020	46589	85	106
48021	46590	40	56
48027	46596	187	219
48029	46598	391	434
48036	46605	28	41
48048	46617	459	503
48056	46625	1079	1136
48066	46635	543	591
48074	46643	677	730
48075	46644	677	730
48080	46648	2743	2825
48096	46664	1181	1241
48097	46665	1181	1241
48098	46666	1181	1241
48100	46668	1836	1906
48113	46680	1402	1465
48118	46684	2916	2998
48122	46688	209	242
48124	46690	811	866
48129	46694	3100	3183
48130	46695	1021	1078
48132	46697	1367	1430
48133	46698	3510	3598
48135	46700	1014	1071
48137	46702	2583	2664
48169	46734	1940	2011
48173	46738	1328	1390
48180	46745	5841	5937
48181	46745	3289	3373
48182	46746	242	277
48202	46765	954	1011
48214	46777	390	433
48216	46779	1875	1946
48222	46785	1153	1212
48237	46800	1622	1689
48241	46804	2107	2182
48250	46813	348	389
48252	46815	1270	1332
48254	46817	2405	2483
48256	46819	253	288
48261	46824	1924	1995
48263	46826	1894	1965
48265	46828	947	1004
48266	46829	1676	1743
48270	46833	943	1000
48279	46842	663	715
48284	46846	520	565
48292	46854	1957	2028
48312	46874	1324	1386
48313	46875	2319	2396
48324	46885	1169	1229
48325	46886	1412	1476
48326	46887	453	497
48329	46890	1279	1341
48334	46894	617	669
48335	46895	130	157
48337	46897	130	157
48348	46908	2349	2426
48351	46911	1599	1666
48359	46919	146	174
48364	46924	1068	1125
48384	46944	1045	1102
48387	46947	1406	1469
48400	46960	1177	1237
48401	46961	462	506
48403	46963	1471	1537
48404	46964	1471	1537
48410	46970	173	203
48430	46990	4060	4151
48431	46991	226	259
48434	46994	511	556
48443	47003	1046	1103
48444	47004	2262	2339
48471	47031	695	748
48475	47035	560	610
48493	47053	2800	2882
48495	47055	922	978
48496	47056	1704	1771
48510	47070	354	395
48512	47072	1688	1755
48517	47077	233	267
48525	47085	2610	2691
48532	47092	42	58
48534	47093	40	56
48543	47102	142	170
48545	47104	1421	1485
48546	47105	151	179
48551	47110	334	375
48556	47115	966	1023
48558	47117	3109	3192
48562	47120	942	999
48576	47134	1215	1275
48577	47135	1215	1275
48579	47136	793	848
48580	47137	793	848
48589	47146	677	730
48607	47163	3509	3597
48614	47170	634	686
48625	47181	1156	1215
48632	47188	1186	1246
48634	47190	177	207
48639	47195	494	539
48640	47196	3339	3425
48645	47201	2851	2933
48646	47202	1502	1568
48649	47205	189	221
48681	47237	3410	3497
48682	47238	751	805
48697	47253	1074	1131
48709	47265	176	206
48714	47270	759	814
48728	47284	3128	3212
48731	47286	754	808
48732	47287	754	808
48733	47288	823	878
48737	47292	1027	1084
48738	47293	1027	1084
48748	47303	4291	4382
48749	47304	331	372
48772	47326	1116	1174
48777	47331	586	638
48785	47339	1343	1405
48793	47347	89	110
48794	47348	2062	2136
48797	47351	1270	1332
48809	47363	3835	3925
48810	47364	3835	3925
48823	47377	704	757
48827	47381	3145	3229
48842	47396	2319	2396
48843	47397	896	951
48850	47403	2212	2289
48853	47406	1169	1229
48857	47410	1893	1964
48860	47413	1259	1320
48862	47415	668	720
48881	47434	1932	2003
48885	47438	1319	1381
48888	47441	828	883
48908	47461	1267	1328
48911	47464	524	570
48918	47470	680	733
48920	47472	1087	1145
48921	47473	7240	7341
48922	47474	1177	1237
48926	47478	938	994
48928	47480	445	489
48935	47487	2221	2298
48942	47493	717	771
48943	47494	907	963
48956	47507	4060	4151
48957	47508	188	220
48960	47511	226	259
48962	47513	2776	2858
48964	47515	1455	1521
48975	47526	328	369
48979	47530	195	228
48980	47531	1934	2005
48990	47541	322	363
49000	47551	3522	3610
49002	47553	7099	7198
49004	47555	2182	2258
49011	47562	288	326
49013	47564	1828	1898
49018	47569	3566	3654
49024	47575	657	709
49035	47586	2927	3009
49043	47594	2193	2270
49048	47598	3184	3268
49051	47601	354	395
49054	47604	2170	2246
49056	47606	628	680
49063	47613	2610	2691
49069	47619	23	34
49077	47627	127	154
49078	47628	1421	1485
49084	47634	391	434
49086	47636	2960	3042
49093	47642	334	375
49095	47644	4491	4582
49096	47645	2863	2945
49101	47650	556	605
49105	47654	1121	1179
49110	47659	1079	1136
49112	47661	793	848
49135	47684	1640	1707
49144	47692	582	634
49158	47706	1156	1215
49160	47708	2358	2435
49161	47709	690	743
49162	47710	690	743
49163	47711	905	961
49168	47716	439	483
49176	47724	1556	1623
49177	47725	224	257
49178	47726	224	257
49180	47728	1590	1657
49182	47730	948	1005
49192	47740	1256	1317
49200	47747	1373	1436
49202	47749	1014	1071
49215	47762	534	581
49217	47764	2442	2523
49223	47770	611	663
49246	47792	155	183
49258	47804	3128	3212
49262	47808	754	808
49273	47819	979	1036
49281	47826	1176	1236
49291	47836	765	820
49292	47837	106	129
49297	47842	481	526
49305	47850	550	598
49308	47853	407	450
49310	47855	452	496
49312	47857	3168	3252
49319	47864	2107	2182
49332	47877	1679	1746
49333	47877	89	110
49334	47878	75	96
49340	47884	1272	1334
49342	47886	3835	3925
49353	47897	520	565
49357	47901	1663	1730
49358	47902	704	757
49362	47906	124	151
49369	47913	1963	2034
49372	47916	1335	1397
49374	47918	1109	1167
49379	47923	1324	1386
49380	47924	2038	2112
49387	47931	488	533
49389	47933	2164	2240
49391	47935	2212	2289
49397	47941	587	639
49398	47942	768	823
49400	47944	1259	1320
49402	47946	1488	1554
49403	47947	1488	1554
49405	47949	617	669
49410	47954	989	1046
49411	47955	3012	3094
49441	47985	1297	1359
49445	47989	262	298
49446	47990	2714	2796
49449	47993	103	126
49454	47998	2926	3008
49457	48000	1771	1839
49461	48004	173	203
49463	48006	362	404
49464	48007	991	1048
49468	48011	1234	1294
49476	48019	1574	1641
49483	48026	1300	1362
49488	48030	1134	1192
49514	48056	2596	2677
49517	48059	3485	3573
49531	48073	3356	3443
49535	48077	1723	1790
49544	48086	1197	1257
49548	48090	2927	3009
49549	48091	2800	2882
49553	48095	3347	3433
49563	48105	1609	1676
49568	48110	1481	1547
49579	48120	485	530
49581	48122	1232	1292
49584	48125	4228	4319
49588	48129	1759	1826
49594	48135	440	484
49599	48140	1222	1282
49601	48142	527	574
49604	48145	608	660
49605	48146	2960	3042
49608	48149	574	626
49615	48156	2091	2166
49620	48160	942	999
49630	48170	1121	1179
49635	48175	892	947
49644	48184	677	730
49652	48192	1746	1813
49686	48226	2971	3053
49689	48229	1436	1502
49690	48230	186	218
49691	48231	4255	4346
49692	48232	1437	1503
49695	48235	1108	1166
49698	48238	236	270
49703	48243	325	366
49707	48247	651	703
49722	48262	542	590
49729	48269	214	247
49731	48271	3936	4027
49736	48276	1681	1748
49741	48281	1303	1365
49744	48284	87	108
49759	48299	642	694
49760	48300	602	654
49775	48315	525	571
49780	48320	1027	1084
49781	48321	419	462
49788	48328	6141	6238
49794	48334	319	360
49799	48339	765	820
49801	48341	990	1047
49805	48345	372	414
49806	48346	2832	2914
49807	48347	1009	1066
49817	48357	1102	1160
49822	48362	407	450
49825	48365	452	496
49827	48367	415	458
49828	48368	501	546
49832	48372	586	638
49839	48378	1261	1322
49841	48380	2107	2182
49845	48384	324	365
49847	48386	203	236
49849	48388	160	189
49861	48400	794	849
49880	48419	206	239
49886	48424	1566	1633
49887	48425	1566	1633
49896	48434	220	253
49904	48442	4589	4681
49911	48449	1216	1276
49924	48461	1998	2069
49925	48462	2212	2289
49926	48463	612	664
49929	48466	2956	3038
49932	48469	1169	1229
49933	48470	1169	1229
49937	48474	1347	1410
49938	48474	738	792
49954	48489	989	1046
49970	48505	2095	2170
49979	48514	1297	1359
49982	48517	379	421
49998	48532	938	994
50001	48535	541	589
50009	48543	1574	1641
50013	48547	2880	2962
50015	48549	374	416
50021	48555	1519	1585
50023	48557	2704	2786
50048	48582	1378	1441
50053	48586	3027	3109
50055	48588	1152	1211
50056	48589	3214	3298
50075	48608	1047	1104
50078	48611	343	384
50091	48624	1197	1257
50093	48626	1329	1391
50094	48627	1369	1432
50102	48635	689	742
50105	48638	2606	2687
50113	48646	1609	1676
50116	48649	354	395
50118	48651	3059	3142
50119	48652	2284	2361
50121	48654	2170	2246
50127	48659	2610	2691
50138	48670	40	56
50139	48671	1911	1982
50145	48677	1281	1343
50148	48680	1446	1512
50150	48682	1693	1760
50153	48685	343	384
50156	48688	242	277
50157	48689	3699	3789
50159	48691	391	434
50164	48696	28	41
50170	48702	2863	2945
50175	48707	490	535
50188	48720	2655	2737
50204	48735	3564	3652
50206	48737	1296	1358
50212	48743	1340	1402
50213	48744	1666	1733
50222	48753	154	182
50230	48761	1054	1111
50235	48766	439	483
50243	48774	1436	1502
50250	48781	224	257
50251	48782	1590	1657
50253	48784	2851	2933
50258	48789	189	221
50260	48791	304	343
50263	48794	970	1027
50264	48795	651	703
50266	48797	79	100
50272	48803	2583	2664
50282	48813	3696	3786
50284	48815	1209	1269
50286	48817	913	969
50287	48818	913	969
50289	48820	799	854
50290	48821	1067	1124
50299	48830	1978	2049
50300	48831	2136	2211
50309	48840	923	979
50331	48862	2791	2873
50338	48869	754	808
50358	48888	2058	2132
50367	48897	2097	2172
50371	48901	283	321
50374	48904	372	414
50379	48909	1973	2044
50391	48921	338	379
50392	48922	452	496
50395	48925	726	780
50403	48933	1261	1322
50416	48944	1536	1602
50426	48954	31	46
50440	48968	1486	1552
50463	48991	1490	1556
50473	49001	1957	2028
50483	49011	1963	2034
50487	49015	818	873
50489	49017	356	397
50492	49020	2038	2112
50498	49026	2889	2971
50499	49027	694	747
50502	49030	453	497
50504	49032	2014	2087
50511	49039	624	676
50517	49044	1956	2027
50518	49044	2102	2177
50522	49048	2575	2656
50525	49051	908	964
50526	49052	3036	3118
50527	49053	1150	1209
50528	49054	1772	1840
50535	49061	1319	1381
50538	49064	1068	1125
50540	49066	1071	1128
50551	49077	835	890
50558	49084	1267	1328
50574	49099	527	574
50592	49117	211	244
50598	49123	437	481
50613	49137	346	387
50620	49144	2759	2841
50630	49154	3151	3235
50647	49170	276	312
50648	49171	276	312
50651	49174	967	1024
50652	49175	967	1024
50653	49176	967	1024
50660	49183	657	709
50664	49187	2079	2154
50671	49194	1369	1432
50673	49196	595	647
50676	49199	805	860
50684	49207	1605	1672
50690	49213	3184	3268
50698	49221	240	274
50700	49223	1876	1947
50704	49227	1362	1425
50705	49228	1168	1228
50725	49248	272	308
50733	49256	615	667
50734	49257	511	556
50738	49261	391	434
50742	49265	4415	4506
50745	49268	649	701
50747	49270	2091	2166
50751	49274	2460	2541
50755	49278	96	118
50758	49281	6086	6183
50759	49282	807	862
50762	49285	449	493
50768	49291	1354	1417
50773	49295	793	848
50784	49306	677	730
50787	49309	2579	2660
50798	49320	808	863
50801	49323	3564	3652
50803	49325	429	473
50808	49330	1340	1402
50816	49338	582	634
50819	49341	152	180
50824	49346	342	383
50829	49351	645	697
50846	49368	905	961
50849	49370	1402	1465
50859	49380	1556	1623
50860	49381	1556	1623
50873	49394	287	325
50874	49395	953	1010
50875	49396	953	1010
50880	49401	1654	1721
50907	49427	576	628
50910	49430	2116	2191
50913	49433	1459	1525
50934	49454	87	108
50935	49455	87	108
50940	49459	1331	1393
50964	49482	280	317
50965	49483	686	739
50986	49504	930	986
50991	49509	8701	8808
50992	49510	1076	1133
50993	49511	1076	1133
50996	49514	911	967
51013	49531	510	555
51022	49540	5061	5155
51023	49541	407	450
51025	49543	415	458
51029	49547	924	980
51031	49549	1622	1689
51035	49553	2107	2182
51041	49559	1343	1405
51047	49565	1484	1550
51054	49572	1944	2015
51058	49576	3866	3957
51059	49577	1924	1995
51061	49579	326	367
51067	49584	590	642
51071	49588	1097	1155
51073	49589	206	239
51077	49593	2657	2739
51089	49605	414	457
51090	49606	2164	2240
51094	49610	616	668
51102	49618	4316	4407
51103	49619	1998	2069
51109	49625	1372	1435
51111	49627	453	497
51112	49628	1366	1429
51113	49629	3359	3446
51114	49630	768	823
51115	49631	2014	2087
51121	49637	668	720
51122	49638	3321	3406
51124	49640	204	237
51125	49641	204	237
51126	49642	130	157
51138	49654	2349	2426
51142	49658	96	118
51145	49661	899	954
51152	49668	1635	1702
51154	49670	1526	1592
51171	49687	262	298
51176	49692	1267	1328
51193	49708	462	506
51200	49714	445	489
51207	49721	785	840
51209	49723	717	771
51214	49727	1574	1641
51224	49737	226	259
51225	49738	1300	1362
51255	49767	245	280
51284	49796	657	709
51311	49823	1704	1771
51322	49833	3221	3305
51324	49835	672	724
51325	49836	3184	3268
51329	49840	1481	1547
51331	49842	354	395
51339	49850	13	19
51341	49852	777	832
51345	49856	2874	2956
51356	49867	3638	3726
51358	49869	1590	1657
51360	49871	1797	1866
51372	49883	1038	1095
51373	49884	334	375
51391	49902	807	862
51401	49912	793	848
51402	49913	793	848
51407	49918	653	705
51413	49924	1543	1610
51418	49929	2743	2825
51419	49930	1990	2061
51420	49931	537	584
51436	49947	208	241
51440	49951	634	686
51462	49972	1054	1111
51463	49973	1054	1111
51464	49974	690	743
51467	49977	4625	4717
51472	49982	2542	2623
51481	49991	209	242
51483	49993	43	59
51485	49995	347	388
51487	49997	1256	1317
51491	50001	79	100
51496	50006	1014	1071
51498	50008	1539	1605
51513	50023	3410	3497
51514	50024	1459	1525
51515	50025	1459	1525
51522	50032	611	663
51528	50038	1207	1267
51536	50046	87	108
51538	50048	4767	4859
51539	50048	535	582
51547	50056	1441	1507
51562	50071	2564	2645
51566	50075	2048	2122
51571	50080	754	808
51572	50081	754	808
51587	50096	3089	3172
51588	50097	90	111
51605	50113	1494	1560
51608	50116	283	321
51621	50129	1102	1160
51628	50136	407	450
51644	50152	1317	1379
51646	50154	791	846
51647	50155	791	846
51652	50159	1791	1860
51653	50160	324	365
51659	50166	89	110
51660	50167	1270	1332
51661	50167	31	46
51668	50174	4284	4375
51671	50177	1185	1245
51672	50178	1676	1743
51681	50187	171	201
51682	50188	3069	3152
51687	50193	520	565
51691	50197	1566	1633
51697	50203	5354	5449
51698	50204	2506	2587
51704	50210	3145	3229
51713	50219	2113	2188
51715	50221	814	869
51716	50222	1963	2034
51719	50225	1011	1068
51724	50230	616	668
51729	50235	831	886
51735	50241	4316	4407
51738	50244	2956	3038
51739	50245	2956	3038
51742	50248	1246	1306
51743	50249	1246	1306
51744	50250	227	260
51745	50251	668	720
51746	50252	1488	1554
51747	50253	1488	1554
51748	50254	3321	3406
51750	50256	617	669
51752	50258	130	157
51753	50258	917	973
51754	50259	130	157
51763	50268	1956	2027
51764	50268	2102	2177
51768	50272	2727	2809
51769	50273	2727	2809
51772	50276	1150	1209
51776	50280	7963	8068
51777	50280	3247	3331
51782	50285	1319	1381
51806	50309	379	421
51814	50316	1267	1328
51823	50325	1087	1145
51827	50329	1907	1978
51832	50334	445	489
51834	50336	2902	2984
51837	50339	1234	1294
51841	50343	2233	2310
51852	50354	487	532
51857	50359	1300	1362
51863	50365	3045	3127
51885	50387	106	129
51893	50395	2548	2629
51909	50411	657	709
51911	50412	767	822
51912	50413	1723	1790
51914	50415	234	268
51916	50417	2807	2889
51918	50419	745	799
51923	50424	1369	1432
51934	50434	2590	2671
51950	50450	3184	3268
51953	50453	821	876
51955	50455	240	274
51960	50460	1794	1863
51990	50490	1045	1102
51993	50493	1009	1066
51994	50494	1162	1222
52001	50501	2826	2908
52004	50504	4415	4506
52007	50507	4491	4582
52020	50520	4154	4245
52027	50527	543	591
52036	50536	1909	1980
52039	50538	389	432
