surface_form_id	nkjp_frequency	nkjp_frequency_rank	occurrence_pct	per_million
39592	406	45227	0.000174241924	1.742419
39595	94	121607	0.000040341726	0.403417
39597	567	35128	0.000243337859	2.433379
39608	801	26860	0.000343763007	3.437630
39620	13	361897	0.000005579175	0.055792
39627	18	307620	0.000007725011	0.077250
39628	25060	864	0.010754932532	107.549325
39633	1137	20103	0.000487963220	4.879632
39637	2040	11973	0.000875501292	8.755013
39638	296	56913	0.000127033521	1.270335
39652	38	206796	0.000016308357	0.163084
39656	566	35185	0.000242908692	2.429087
39661	3065	8198	0.001315397774	13.153978
39668	44	190709	0.000018883361	0.188834
39679	1138	20087	0.000488392387	4.883924
39698	370	48536	0.000158791901	1.587919
39700	61	158406	0.000026179205	0.261792
39701	859	25383	0.000368654711	3.686547
39704	697	29992	0.000299129608	2.991296
39707	512	37996	0.000219733657	2.197337
39709	151	90105	0.000064804262	0.648043
39710	256	63035	0.000109866829	1.098668
39721	203	73962	0.000087120962	0.871210
39722	977	22881	0.000419296452	4.192965
39724	130	99319	0.000055791749	0.557917
39725	28	245329	0.000012016684	0.120167
39726	21	286212	0.000009012513	0.090125
39739	1440	16310	0.000618000912	6.180009
39744	725	29064	0.000311146292	3.111463
39749	98	118866	0.000042058395	0.420584
39750	51	176026	0.000021887532	0.218875
39758	334	52284	0.000143341878	1.433419
39760	399	45893	0.000171237753	1.712378
39761	19	302580	0.000008154179	0.081542
39771	1121	20324	0.000481096543	4.810965
39782	1644	14481	0.000705551041	7.055510
39791	886	24749	0.000380242228	3.802422
39795	162	85783	0.000069525103	0.695251
39796	377	47796	0.000161796072	1.617961
39797	236	66531	0.000101283483	1.012835
39798	77	137048	0.000033045882	0.330459
39804	1237	18640	0.000530879950	5.308799
39810	667	31054	0.000286254589	2.862546
39830	277	59526	0.000118879342	1.188793
39837	43	192127	0.000018454194	0.184542
39839	818	26405	0.000351058851	3.510589
39856	69	146615	0.000029612544	0.296125
39861	233	67133	0.000099995981	0.999960
39863	321	53669	0.000137762703	1.377627
39865	11	389408	0.000004720840	0.047208
39872	264	61585	0.000113300167	1.133002
39875	33	222555	0.000014162521	0.141625
39876	170	83189	0.000072958441	0.729584
39878	504	38383	0.000216300319	2.163003
39883	147	91594	0.000063087593	0.630876
39886	116	106647	0.000049783407	0.497834
39887	49	178830	0.000021029198	0.210292
39889	97	119219	0.000041629228	0.416292
39902	250	64038	0.000107291825	1.072918
39908	3199	7872	0.001372906192	13.729062
39914	177	81007	0.000075962612	0.759626
39931	210	72217	0.000090125133	0.901251
39944	217	70579	0.000093129304	0.931293
39948	1028	21899	0.000441183984	4.411840
39949	38	206570	0.000016308357	0.163084
39951	5	577446	0.000002145836	0.021458
39955	214	71275	0.000091841802	0.918418
39957	2351	10505	0.001008972322	10.089723
39958	539	36522	0.000231321175	2.313212
39959	789	27186	0.000338613000	3.386130
39961	1005	22352	0.000431313136	4.313131
39965	1205	19082	0.000517146596	5.171466
39966	338	51794	0.000145058547	1.450585
39968	98	118567	0.000042058395	0.420584
39973	4289	5952	0.001840698549	18.406985
39980	174	82019	0.000074675110	0.746751
39988	795	27015	0.000341188003	3.411880
39989	1135	20133	0.000487104885	4.871049
39990	213	71519	0.000091412635	0.914126
40001	566	35188	0.000242908692	2.429087
40011	10	415358	0.000004291673	0.042917
40013	160	86757	0.000068666768	0.686668
40023	68	148411	0.000029183376	0.291834
40024	50	177566	0.000021458365	0.214584
40026	127	100805	0.000054504247	0.545042
40038	23	272107	0.000009870848	0.098708
40051	1162	19698	0.000498692402	4.986924
40053	720	29228	0.000309000456	3.090005
40054	649	31700	0.000278529578	2.785296
40063	454	41611	0.000194841954	1.948420
40064	153	89365	0.000065662597	0.656626
40077	720	29233	0.000309000456	3.090005
40085	157	87888	0.000067379266	0.673793
40094	114	108047	0.000048925072	0.489251
40101	8	469792	0.000003433338	0.034333
40102	17	319986	0.000007295844	0.072958
40105	142	93932	0.000060941757	0.609418
40113	288	58060	0.000123600182	1.236002
40118	951	23372	0.000408138102	4.081381
40131	391	46534	0.000167804414	1.678044
40142	75	139264	0.000032187547	0.321875
40148	10	403549	0.000004291673	0.042917
40149	477	40015	0.000204712802	2.047128
40154	278	59365	0.000119308509	1.193085
40155	1567	15137	0.000672505159	6.725052
40161	119	104792	0.000051070909	0.510709
40162	142	93587	0.000060941757	0.609418
40168	348	50680	0.000149350220	1.493502
40169	608	33314	0.000260933718	2.609337
40178	31	229581	0.000013304186	0.133042
40193	27	247118	0.000011587517	0.115875
40201	1209	19027	0.000518863265	5.188633
40202	3618	7013	0.001552727291	15.527273
40209	466	40780	0.000199991962	1.999920
40218	305	55669	0.000130896026	1.308960
40224	269	60766	0.000115446004	1.154460
40237	51	174935	0.000021887532	0.218875
40238	97	119210	0.000041629228	0.416292
40239	627	32545	0.000269087897	2.690879
40240	260	62286	0.000111583498	1.115835
40241	48	180971	0.000020600030	0.206000
40245	770	27698	0.000330458821	3.304588
40248	413	44662	0.000177246095	1.772461
40263	1026	21937	0.000440325650	4.403256
40266	357	49803	0.000153212726	1.532127
40269	333	52349	0.000142912711	1.429127
40282	224	69046	0.000096133475	0.961335
40292	4	644115	0.000001716669	0.017167
40293	813	26532	0.000348913015	3.489130
40296	571	34943	0.000245054528	2.450545
40299	11	393867	0.000004720840	0.047208
40302	18	307831	0.000007725011	0.077250
40303	4	645582	0.000001716669	0.017167
40304	1623	14665	0.000696538528	6.965385
40307	78	136505	0.000033475049	0.334750
40316	20	291848	0.000008583346	0.085833
40322	752	28238	0.000322733809	3.227338
40323	10	414131	0.000004291673	0.042917
40331	87	127848	0.000037337555	0.373376
40332	4	651008	0.000001716669	0.017167
40342	259	62517	0.000111154331	1.111543
40345	475	40191	0.000203854467	2.038545
40350	28	244686	0.000012016684	0.120167
40356	64	153910	0.000027466707	0.274667
40358	407	45170	0.000174671091	1.746711
40359	1616	14724	0.000693534356	6.935344
40362	87	127909	0.000037337555	0.373376
40364	588	34203	0.000252350372	2.523504
40365	23	271931	0.000009870848	0.098708
40372	18	309431	0.000007725011	0.077250
40373	192	76777	0.000082400122	0.824001
40377	145	92609	0.000062229258	0.622293
40380	76	138911	0.000032616715	0.326167
40385	338	51823	0.000145058547	1.450585
40391	230	67852	0.000098708479	0.987085
40393	7	500199	0.000003004171	0.030042
40395	302	56164	0.000129608525	1.296085
40396	842	25776	0.000361358866	3.613589
40399	249	64295	0.000106862658	1.068627
40404	1	1672956	0.000000429167	0.004292
40409	824	26259	0.000353633855	3.536339
40411	2571	9687	0.001103389128	11.033891
40414	358	49749	0.000153641893	1.536419
40421	14	353566	0.000006008342	0.060083
40424	1525	15536	0.000654480132	6.544801
40440	174	82130	0.000074675110	0.746751
40441	168	84080	0.000072100106	0.721001
40442	265	61525	0.000113729334	1.137293
40448	2267	10886	0.000972922269	9.729223
40454	1428	16424	0.000612850904	6.128509
40456	177	80889	0.000075962612	0.759626
40470	120	104190	0.000051500076	0.515001
40472	214	71171	0.000091841802	0.918418
40473	47	182457	0.000020170863	0.201709
40505	1091	20802	0.000468221524	4.682215
40537	146	91986	0.000062658426	0.626584
40545	54	169286	0.000023175034	0.231750
40551	173	82252	0.000074245943	0.742459
40552	118	105525	0.000050641741	0.506417
40553	93	122424	0.000039912559	0.399126
40557	601	33610	0.000257929547	2.579295
40560	296	56895	0.000127033521	1.270335
40561	17	315465	0.000007295844	0.072958
40567	235	66767	0.000100854315	1.008543
40568	1260	18344	0.000540750798	5.407508
40570	440	42574	0.000188833612	1.888336
40574	59	161027	0.000025320871	0.253209
40575	278	59418	0.000119308509	1.193085
40597	365	48987	0.000156646064	1.566461
40604	86	128649	0.000036908388	0.369084
40606	716	29346	0.000307283787	3.072838
40608	590	34094	0.000253208707	2.532087
40609	552	35863	0.000236900349	2.369003
40611	19	299395	0.000008154179	0.081542
40613	487	39409	0.000209004475	2.090045
40625	1149	19909	0.000493113227	4.931132
40626	46	185904	0.000019741696	0.197417
40627	50	177349	0.000021458365	0.214584
40634	83	131505	0.000035620886	0.356209
40635	251	63890	0.000107720992	1.077210
40645	548	36055	0.000235183680	2.351837
40649	384	47197	0.000164800243	1.648002
40655	1164	19669	0.000499550737	4.995507
40657	869	25160	0.000372946384	3.729464
40671	170	83341	0.000072958441	0.729584
40674	68	148459	0.000029183376	0.291834
40677	241	65695	0.000103429319	1.034293
40679	9	439602	0.000003862506	0.038625
40680	1358	17177	0.000582809193	5.828092
40681	177	81106	0.000075962612	0.759626
40682	569	35044	0.000244196194	2.441962
40691	315	54441	0.000135187699	1.351877
40701	327	53063	0.000140337707	1.403377
40702	277	59626	0.000118879342	1.188793
40705	418	44297	0.000179391931	1.793919
40706	368	48731	0.000157933566	1.579336
40710	1189	19307	0.000510279919	5.102799
40714	183	79329	0.000078537616	0.785376
40716	538	36591	0.000230892007	2.308920
40719	131	98897	0.000056220916	0.562209
40727	285	58476	0.000122312680	1.223127
40730	7	503380	0.000003004171	0.030042
40731	266	61349	0.000114158502	1.141585
40736	7	503876	0.000003004171	0.030042
40738	234	67077	0.000100425148	1.004251
40743	92	123802	0.000039483392	0.394834
40747	84	130920	0.000036050053	0.360501
40749	62	155756	0.000026608373	0.266084
40750	135	96588	0.000057937585	0.579376
40751	924	23921	0.000396550585	3.965506
40764	289	57811	0.000124029350	1.240293
40765	157	87614	0.000067379266	0.673793
40766	146	91894	0.000062658426	0.626584
40771	245	64892	0.000105145988	1.051460
40774	254	63286	0.000109008494	1.090085
40776	129	99458	0.000055362582	0.553626
40780	47	182561	0.000020170863	0.201709
40781	1225	18803	0.000525729942	5.257299
40782	304	55783	0.000130466859	1.304669
40790	23	268467	0.000009870848	0.098708
40798	444	42268	0.000190550281	1.905503
40799	379	47592	0.000162654407	1.626544
40803	38	205574	0.000016308357	0.163084
40806	363	49172	0.000155787730	1.557877
40811	39	202765	0.000016737525	0.167375
40812	131	98555	0.000056220916	0.562209
40816	176	81247	0.000075533445	0.755334
40817	11085	2126	0.004757319518	47.573195
40820	254	63306	0.000109008494	1.090085
40827	27	247630	0.000011587517	0.115875
40831	191	76921	0.000081970954	0.819710
40832	650	31657	0.000278958745	2.789587
40833	377	47814	0.000161796072	1.617961
40837	148	91157	0.000063516760	0.635168
40838	525	37253	0.000225312832	2.253128
40847	84	130311	0.000036050053	0.360501
40849	56	165804	0.000024033369	0.240334
40851	1004	22370	0.000430883969	4.308840
40860	260	62289	0.000111583498	1.115835
40865	457	41376	0.000196129456	1.961295
40867	99	117733	0.000042487563	0.424876
40868	320	53795	0.000137333536	1.373335
40877	18	306771	0.000007725011	0.077250
40882	24	264269	0.000010300015	0.103000
40884	142	93727	0.000060941757	0.609418
40898	325	53248	0.000139479372	1.394794
40908	696	30018	0.000298700441	2.987004
40924	929	23822	0.000398696421	3.986964
40932	21915	996	0.009405201375	94.052014
40933	363	49214	0.000155787730	1.557877
40936	85	129530	0.000036479220	0.364792
40938	1096	20725	0.000470367361	4.703674
40943	84	130501	0.000036050053	0.360501
40949	138	95511	0.000059225087	0.592251
40950	111	109735	0.000047637570	0.476376
40951	962	23156	0.000412858942	4.128589
40960	14	349912	0.000006008342	0.060083
40962	119	105076	0.000051070909	0.510709
40965	463	41007	0.000198704460	1.987045
40970	472	40364	0.000202566965	2.025670
40971	124	102313	0.000053216745	0.532167
40975	1699	14082	0.000729155242	7.291552
40982	6	533582	0.000002575004	0.025750
40984	412	44776	0.000176816928	1.768169
40990	25	259900	0.000010729182	0.107292
40993	172	82648	0.000073816776	0.738168
41001	280	59142	0.000120166844	1.201668
41003	79	135609	0.000033904217	0.339042
41015	201	74439	0.000086262627	0.862626
41024	201	74451	0.000086262627	0.862626
41029	151	90107	0.000064804262	0.648043
41034	9	439964	0.000003862506	0.038625
41043	31	232131	0.000013304186	0.133042
41051	617	32981	0.000264796224	2.647962
41062	11	399211	0.000004720840	0.047208
41063	322	53627	0.000138191871	1.381919
41065	95	121184	0.000040770893	0.407709
41067	669	30998	0.000287112924	2.871129
41068	431	43301	0.000184971106	1.849711
41079	162	86105	0.000069525103	0.695251
41082	35	217461	0.000015020855	0.150209
41083	766	27837	0.000328742152	3.287422
41084	98	118867	0.000042058395	0.420584
41088	29	241220	0.000012445852	0.124459
41089	526	37230	0.000225742000	2.257420
41092	401	45707	0.000172096087	1.720961
41095	734	28794	0.000315008798	3.150088
41096	17	320504	0.000007295844	0.072958
41097	43	194076	0.000018454194	0.184542
41104	6	545985	0.000002575004	0.025750
41137	56	165265	0.000024033369	0.240334
41142	126	100983	0.000054075080	0.540751
41147	1027	21909	0.000440754817	4.407548
41154	993	22543	0.000426163129	4.261631
41158	64	153041	0.000027466707	0.274667
41163	52	172529	0.000022316700	0.223167
41175	269	60741	0.000115446004	1.154460
41179	90	124912	0.000038625057	0.386251
41192	394	46292	0.000169091916	1.690919
41193	211	71944	0.000090554300	0.905543
41199	100	116921	0.000042916730	0.429167
41205	10	408053	0.000004291673	0.042917
41210	1	1291965	0.000000429167	0.004292
41217	983	22751	0.000421871456	4.218715
41218	1928	12574	0.000827434554	8.274346
41219	350	50502	0.000150208555	1.502086
41221	62	156298	0.000026608373	0.266084
41227	232	67351	0.000099566814	0.995668
41236	546	36141	0.000234325346	2.343253
41238	77	137376	0.000033045882	0.330459
41256	13	361022	0.000005579175	0.055792
41258	583	34436	0.000250204536	2.502045
41263	3	733675	0.000001287502	0.012875
41268	161	86293	0.000069095935	0.690959
41269	44	190256	0.000018883361	0.188834
41278	439	42648	0.000188404445	1.884044
41283	436	42877	0.000187116943	1.871169
41286	1132	20170	0.000485817383	4.858174
41290	111	109704	0.000047637570	0.476376
41292	112	109103	0.000048066738	0.480667
41294	498	38767	0.000213725315	2.137253
41297	505	38341	0.000216729486	2.167295
41305	52	173370	0.000022316700	0.223167
41306	11	394228	0.000004720840	0.047208
41307	11	394229	0.000004720840	0.047208
41310	479	39913	0.000205571137	2.055711
41317	72	143360	0.000030900046	0.309000
41319	779	27469	0.000334321327	3.343213
41322	423	43838	0.000181537768	1.815378
41323	760	28002	0.000326167148	3.261671
41326	140	94667	0.000060083422	0.600834
41333	862	25312	0.000369942212	3.699422
41338	68	148326	0.000029183376	0.291834
41342	92	123520	0.000039483392	0.394834
41348	422	43929	0.000181108601	1.811086
41362	360	49518	0.000154500228	1.545002
41363	142	93833	0.000060941757	0.609418
41364	118	105689	0.000050641741	0.506417
41365	164	85347	0.000070383437	0.703834
41367	11	396734	0.000004720840	0.047208
41369	1556	15257	0.000667784318	6.677843
41378	41	198662	0.000017595859	0.175959
41379	168	84009	0.000072100106	0.721001
41381	312	54811	0.000133900198	1.339002
41382	256	63029	0.000109866829	1.098668
41387	173	82372	0.000074245943	0.742459
41390	1564	15184	0.000671217657	6.712177
41391	704	29745	0.000302133779	3.021338
41404	230	67850	0.000098708479	0.987085
41405	7	499457	0.000003004171	0.030042
41417	685	30417	0.000293979600	2.939796
41439	123	102992	0.000052787578	0.527876
41445	97	119609	0.000041629228	0.416292
41446	8	469393	0.000003433338	0.034333
41448	458	41347	0.000196558623	1.965586
41457	66	151309	0.000028325042	0.283250
41459	2	1003184	0.000000858335	0.008583
41460	10	420313	0.000004291673	0.042917
41466	1101	20654	0.000472513197	4.725132
41473	17	320692	0.000007295844	0.072958
41477	16	331066	0.000006866677	0.068667
41492	396	46073	0.000169950251	1.699503
41496	143	93159	0.000061370924	0.613709
41497	35	214663	0.000015020855	0.150209
41507	1144	19986	0.000490967391	4.909674
41512	35	214829	0.000015020855	0.150209
41514	645	31836	0.000276812908	2.768129
41532	133	97589	0.000057079251	0.570793
41533	116	106529	0.000049783407	0.497834
41538	26	252072	0.000011158350	0.111583
41539	34	218453	0.000014591688	0.145917
41549	37	208780	0.000015879190	0.158792
41552	263	61743	0.000112871000	1.128710
41557	1104	20594	0.000473800699	4.738007
41566	3093	8113	0.001327414458	13.274145
41568	105	113406	0.000045062566	0.450626
41578	1015	22161	0.000435604809	4.356048
41582	111	109565	0.000047637570	0.476376
41584	29	238566	0.000012445852	0.124459
41587	118	105502	0.000050641741	0.506417
41595	206	73151	0.000088408464	0.884085
41604	1637	14550	0.000702546870	7.025469
41607	63	154869	0.000027037540	0.270375
41608	702	29796	0.000301275444	3.012754
41611	79	135252	0.000033904217	0.339042
41624	112	109027	0.000048066738	0.480667
41641	193	76441	0.000082829289	0.828293
41642	102	115610	0.000043775065	0.437751
41647	505	38336	0.000216729486	2.167295
41649	1242	18585	0.000533025786	5.330258
41671	93	122569	0.000039912559	0.399126
41675	173	82308	0.000074245943	0.742459
41679	5	578319	0.000002145836	0.021458
41685	1664	14340	0.000714134387	7.141344
41688	82	132449	0.000035191719	0.351917
41690	410	44924	0.000175958593	1.759586
41698	111	109747	0.000047637570	0.476376
41707	37	209970	0.000015879190	0.158792
41709	427	43564	0.000183254437	1.832544
41710	1007	22316	0.000432171471	4.321715
41711	487	39417	0.000209004475	2.090045
41716	153	89305	0.000065662597	0.656626
41728	825	26225	0.000354063022	3.540630
41731	19	300638	0.000008154179	0.081542
41732	481	39796	0.000206429471	2.064295
41740	692	30171	0.000296983771	2.969838
41748	220	69975	0.000094416806	0.944168
41758	1682	14200	0.000721859398	7.218594
41765	162	86060	0.000069525103	0.695251
41769	19	301319	0.000008154179	0.081542
41772	6	539957	0.000002575004	0.025750
41774	187	78145	0.000080254285	0.802543
41777	126	101377	0.000054075080	0.540751
41779	129	99816	0.000055362582	0.553626
41780	393	46443	0.000168662749	1.686627
41785	139	95191	0.000059654255	0.596543
41791	108	111787	0.000046350068	0.463501
41793	474	40258	0.000203425300	2.034253
41803	226	68727	0.000096991810	0.969918
41804	33	224672	0.000014162521	0.141625
41812	236	66687	0.000101283483	1.012835
41813	6	544148	0.000002575004	0.025750
41815	21	286789	0.000009012513	0.090125
41822	13	367609	0.000005579175	0.055792
41824	132	98439	0.000056650084	0.566501
41825	38	207908	0.000016308357	0.163084
41828	417	44379	0.000178962764	1.789628
41836	3	788822	0.000001287502	0.012875
41841	72	143826	0.000030900046	0.309000
41843	144	93115	0.000061800091	0.618001
41845	5019	5070	0.002153990678	21.539907
41846	129	99894	0.000055362582	0.553626
41866	128	99926	0.000054933414	0.549334
41871	162	85778	0.000069525103	0.695251
41873	208	72590	0.000089266798	0.892668
41877	43	191826	0.000018454194	0.184542
41878	9	423536	0.000003862506	0.038625
41879	336	51961	0.000144200213	1.442002
41885	12	370125	0.000005150008	0.051500
41887	1617	14712	0.000693963524	6.939635
41888	1983	12281	0.000851038755	8.510388
41889	979	22830	0.000420154786	4.201548
41892	11	386447	0.000004720840	0.047208
41895	372	48285	0.000159650236	1.596502
41896	35	214867	0.000015020855	0.150209
41898	620	32815	0.000266083726	2.660837
41913	637	32145	0.000273379570	2.733796
41915	1290	17988	0.000553625817	5.536258
41927	283	58663	0.000121454346	1.214543
41931	10	407339	0.000004291673	0.042917
41953	7	484694	0.000003004171	0.030042
41967	112	108986	0.000048066738	0.480667
41968	275	59840	0.000118021007	1.180210
41970	322	53568	0.000138191871	1.381919
41972	152	89574	0.000065233430	0.652334
41973	176	81292	0.000075533445	0.755334
41975	91	124171	0.000039054224	0.390542
41976	759	28030	0.000325737981	3.257380
41977	648	31728	0.000278100410	2.781004
41978	164	85220	0.000070383437	0.703834
41981	579	34602	0.000248487867	2.484879
41982	57	164162	0.000024462536	0.244625
41998	3492	7263	0.001498652211	14.986522
42006	612	33148	0.000262650387	2.626504
42034	57	164376	0.000024462536	0.244625
42036	30	235069	0.000012875019	0.128750
42040	50	177195	0.000021458365	0.214584
42045	58	162762	0.000024891703	0.248917
42049	227	68443	0.000097420977	0.974210
42050	1102	20632	0.000472942364	4.729424
42055	419	44174	0.000179821099	1.798211
42057	808	26663	0.000346767178	3.467672
42060	460	41196	0.000197416958	1.974170
42070	351	50421	0.000150637722	1.506377
42071	130	99206	0.000055791749	0.557917
42072	11	394580	0.000004720840	0.047208
42076	62	156675	0.000026608373	0.266084
42079	1659	14379	0.000711988550	7.119886
42092	180	80168	0.000077250114	0.772501
42113	124	102368	0.000053216745	0.532167
42141	20	293293	0.000008583346	0.085833
42146	1153	19839	0.000494829897	4.948299
42153	203	73972	0.000087120962	0.871210
42164	7	501507	0.000003004171	0.030042
42168	1031	21852	0.000442471486	4.424715
42172	204	73749	0.000087550129	0.875501
42179	545	36209	0.000233896178	2.338962
42184	794	27043	0.000340758836	3.407588
42187	236	66681	0.000101283483	1.012835
42189	928	23856	0.000398267254	3.982673
42195	151	90166	0.000064804262	0.648043
42199	181	79954	0.000077679281	0.776793
42200	418	44302	0.000179391931	1.793919
42201	685	30422	0.000293979600	2.939796
42202	1104	20609	0.000473800699	4.738007
42203	150	90557	0.000064375095	0.643751
42217	88	127280	0.000037766722	0.377667
42223	1316	17648	0.000564784167	5.647842
42249	741	28549	0.000318012969	3.180130
42251	305	55643	0.000130896026	1.308960
42252	22	274247	0.000009441681	0.094417
42253	126	100991	0.000054075080	0.540751
42257	990	22605	0.000424875627	4.248756
42268	242	65398	0.000103858487	1.038585
42272	454	41567	0.000194841954	1.948420
42273	469	40531	0.000201279464	2.012795
42278	100	116807	0.000042916730	0.429167
42284	17	313169	0.000007295844	0.072958
42301	25	257425	0.000010729182	0.107292
42302	2114	11619	0.000907259672	9.072597
42304	704	29728	0.000302133779	3.021338
42319	72	143002	0.000030900046	0.309000
42330	64	153357	0.000027466707	0.274667
42337	102	115538	0.000043775065	0.437751
42348	506	38270	0.000217158654	2.171587
42352	916	24092	0.000393117247	3.931172
42353	56	165805	0.000024033369	0.240334
42361	348	50707	0.000149350220	1.493502
42364	87	127672	0.000037337555	0.373376
42375	1184	19364	0.000508134083	5.081341
42376	1053	21456	0.000451913167	4.519132
42388	71	144432	0.000030470878	0.304709
42392	1729	13856	0.000742030261	7.420303
42404	182	79527	0.000078108449	0.781084
42405	10	412848	0.000004291673	0.042917
42406	144	92946	0.000061800091	0.618001
42408	12	377520	0.000005150008	0.051500
42418	758	28063	0.000325308813	3.253088
42420	1016	22149	0.000436033977	4.360340
42422	21	284263	0.000009012513	0.090125
42426	1477	15951	0.000633880102	6.338801
42432	1036	21759	0.000444617323	4.446173
42448	6	532874	0.000002575004	0.025750
42454	164	85327	0.000070383437	0.703834
42464	232	67421	0.000099566814	0.995668
42473	170	83325	0.000072958441	0.729584
42479	317	54192	0.000136046034	1.360460
42493	232	67431	0.000099566814	0.995668
42496	371	48446	0.000159221068	1.592211
42498	251	63915	0.000107720992	1.077210
42499	137	96017	0.000058795920	0.587959
42511	139	95165	0.000059654255	0.596543
42515	223	69318	0.000095704308	0.957043
42517	29	240614	0.000012445852	0.124459
42522	401	45702	0.000172096087	1.720961
42531	21	286156	0.000009012513	0.090125
42540	19	301746	0.000008154179	0.081542
42542	1035	21783	0.000444188155	4.441882
42543	30	236524	0.000012875019	0.128750
42547	1743	13750	0.000748038604	7.480386
42551	59	161696	0.000025320871	0.253209
42556	282	58876	0.000121025179	1.210252
42557	254	63430	0.000109008494	1.090085
42560	1497	15778	0.000642463448	6.424634
42565	137	96084	0.000058795920	0.587959
42566	12	383153	0.000005150008	0.051500
42570	1104	20607	0.000473800699	4.738007
42572	1463	16081	0.000627871760	6.278718
42576	48	182182	0.000020600030	0.206000
42593	384	47137	0.000164800243	1.648002
42602	289	57807	0.000124029350	1.240293
42607	286	58214	0.000122741848	1.227418
42611	14	342904	0.000006008342	0.060083
42616	209	72348	0.000089695966	0.896960
42619	916	24085	0.000393117247	3.931172
42623	275	59803	0.000118021007	1.180210
42625	141	94009	0.000060512589	0.605126
42636	113	108214	0.000048495905	0.484959
42656	74	140506	0.000031758380	0.317584
42661	365	48966	0.000156646064	1.566461
42667	846	25658	0.000363075536	3.630755
42678	1470	16016	0.000630875931	6.308759
42693	177	80969	0.000075962612	0.759626
42696	414	44572	0.000177675262	1.776753
42700	629	32468	0.000269946232	2.699462
42701	677	30681	0.000290546262	2.905463
42702	493	39037	0.000211579479	2.115795
42706	52	172955	0.000022316700	0.223167
42709	74	140688	0.000031758380	0.317584
42717	646	31804	0.000277242076	2.772421
42718	355	50001	0.000152354391	1.523544
42720	134	97228	0.000057508418	0.575084
42729	31	230509	0.000013304186	0.133042
42731	52	173061	0.000022316700	0.223167
42732	94	121604	0.000040341726	0.403417
42735	164	85243	0.000070383437	0.703834
42746	125	101680	0.000053645912	0.536459
42754	166	84569	0.000071241772	0.712418
42776	767	27785	0.000329171319	3.291713
42777	2311	10691	0.000991805630	9.918056
42778	245	64949	0.000105145988	1.051460
42780	65	152132	0.000027895874	0.278959
42783	17	316620	0.000007295844	0.072958
42790	444	42298	0.000190550281	1.905503
42796	204	73658	0.000087550129	0.875501
42797	260	62318	0.000111583498	1.115835
42798	282	58832	0.000121025179	1.210252
42799	1294	17940	0.000555342486	5.553425
42800	1167	19614	0.000500838239	5.008382
42804	447	42074	0.000191837783	1.918378
42816	86	128700	0.000036908388	0.369084
42831	62	156752	0.000026608373	0.266084
42834	138	95543	0.000059225087	0.592251
42838	114	107924	0.000048925072	0.489251
42844	447	42077	0.000191837783	1.918378
42847	551	35905	0.000236471182	2.364712
42852	319	53937	0.000136904369	1.369044
42860	1099	20685	0.000471654862	4.716549
42868	70	145996	0.000030041711	0.300417
42873	80	134652	0.000034333384	0.343334
42878	60	159993	0.000025750038	0.257500
42883	347	50850	0.000148921053	1.489211
42885	536	36689	0.000230033673	2.300337
42887	409	45024	0.000175529426	1.755294
42892	460	41212	0.000197416958	1.974170
42893	116	106910	0.000049783407	0.497834
42894	25	260751	0.000010729182	0.107292
42896	337	51935	0.000144629380	1.446294
42897	215	71121	0.000092270969	0.922710
42900	190	77314	0.000081541787	0.815418
42901	777	27520	0.000333462992	3.334630
42905	2129	11553	0.000913697181	9.136972
42929	556	35675	0.000238617019	2.386170
42930	716	29359	0.000307283787	3.072838
42934	5	597545	0.000002145836	0.021458
42936	22	279788	0.000009441681	0.094417
42938	20	294475	0.000008583346	0.085833
42943	699	29927	0.000299987943	2.999879
42944	297	56831	0.000127462688	1.274627
42947	34	221143	0.000014591688	0.145917
42951	648	31754	0.000278100410	2.781004
42954	768	27773	0.000329600486	3.296005
42957	27	250918	0.000011587517	0.115875
42958	86	129039	0.000036908388	0.369084
42973	281	58899	0.000120596011	1.205960
42978	1167	19609	0.000500838239	5.008382
42980	16	321675	0.000006866677	0.068667
42993	67	148924	0.000028754209	0.287542
43024	264	61561	0.000113300167	1.133002
43027	36	211826	0.000015450023	0.154500
43035	1641	14508	0.000704263539	7.042635
43037	147	91549	0.000063087593	0.630876
43041	11	388918	0.000004720840	0.047208
43059	981	22795	0.000421013121	4.210131
43063	52	172904	0.000022316700	0.223167
43065	29	238733	0.000012445852	0.124459
43068	104	114160	0.000044633399	0.446334
43076	488	39344	0.000209433642	2.094336
43077	389	46732	0.000166946080	1.669461
43078	160	86637	0.000068666768	0.686668
43079	1098	20697	0.000471225695	4.712257
43081	647	31768	0.000277671243	2.776712
43082	650	31660	0.000278958745	2.789587
43083	252	63689	0.000108150160	1.081502
43084	91	124180	0.000039054224	0.390542
43092	888	24707	0.000381100562	3.811006
43094	389	46735	0.000166946080	1.669461
43105	169	83559	0.000072529274	0.725293
43106	132	98166	0.000056650084	0.566501
43107	299	56502	0.000128321023	1.283210
43108	56	165882	0.000024033369	0.240334
43117	938	23623	0.000402558927	4.025589
43124	781	27405	0.000335179661	3.351797
43144	30	235089	0.000012875019	0.128750
43148	2694	9282	0.001156176706	11.561767
43152	7	491160	0.000003004171	0.030042
43155	483	39671	0.000207287806	2.072878
43158	92	123433	0.000039483392	0.394834
43159	301	56261	0.000129179357	1.291794
43160	216	70826	0.000092700137	0.927001
43161	352	50309	0.000151066890	1.510669
43167	2673	9358	0.001147164192	11.471642
43170	749	28316	0.000321446308	3.214463
